,OBJECTID,סמל רחוב,שם רחוב,מספר בית,קוד שימוש,שימוש במבנה,מספר קומות,מספר כניסות,מספר דירות,שכבה,קוד רחוב 2,שם רחוב 2,Shape,שטח מעטפת במטר מרובע,היקף מעטפת במטרים,geo
697,36678343,127,ישא ברכה,20.0, , ,4,1,8,2200,0, ,,270.51100158691406,92.01075865578188,"(220642.1719, 633198.6094)"
698,36678344,124,אדוניהו הכהן,50.0, , ,4,1,6,2200,0, ,,208.4810943603516,68.37899918756474,"(220614.678, 633293.427999999)"
699,36678345,125,רחובות הבוכרים,23.0, , ,3,1,5,2200,0, ,,190.90744018554688,60.340658697071696,"(220744.332, 633269.323999999)"
700,36678346,125,רחובות הבוכרים,25.0, , ,3,1,5,2200,0, ,,165.4906005859375,59.74308492674011,"(220730.817, 633279.073000001)"
701,36678347,125,רחובות הבוכרים,27.0, , ,4,1,7,2200,0, ,,210.59457397460935,68.31242386111522,"(220714.285, 633288.232999999)"
702,36678348,130,דוד חזן,9.0, , ,3,2,7,2200,0, ,,187.18968200683597,74.63841826058676,"(220689.6522, 633305.24)"
703,36678349,125,רחובות הבוכרים,31.0, , ,4,1,7,2200,0, ,,267.9619140625,69.53156029427097,"(220674.088, 633316.0832)"
704,36678350,125,רחובות הבוכרים,33.0, , ,2,1,0,2200,0, ,,279.69471740722656,68.89826323099344,"(220648.09, 633321.438999999)"
705,36678351,126,עזרא,29.0, , ,3,1,3,2200,0, ,,197.7445831298828,67.58694167408729,"(220654.8594, 633196.2656)"
706,36678352,126,עזרא,27.0, , ,3,1,5,2200,0, ,,233.57174682617188,68.98031294108324,"(220669.9844, 633188.954)"
707,36678353,304,מלאכי,29.0, , ,3,1,4,2200,0, ,,192.5116729736328,70.39651162021165,"(220669.9844, 633188.954)"
708,36678354,303,צפניה,22.0, , ,5,1,10,2200,0, ,,247.7227020263672,78.67562752997922,"(220641.125, 633146.9844)"
709,36678355,303,צפניה,24.0, , ,2,1,2,2200,0, ,,203.083740234375,74.62003685061956,"(220630.1563, 633150.0625)"
710,36678356,303,צפניה,26.0, , ,4,2,13,2200,0, ,,500.4590759277344,173.16348312739106,"(220630.1563, 633150.0625)"
711,36678357,303,צפניה,30.0, , ,3,1,6,2200,311,עמוס,,206.71600341796875,70.31380460898013,"(220582.5781, 633175.4844)"
712,36678358,311,עמוס,34.0, , ,2,2,8,2200,0, ,,166.56698608398438,71.3597291146049,"(220581.3281, 633166.3125)"
713,36678359,311,עמוס,30.0, , ,3,1,6,2200,310,זכריה,,202.39617919921875,64.18760314799312,"(220577.8125, 633138.8594)"
714,36678360,310,זכריה,7.0, , ,3,1,4,2200,0, ,,147.5564727783203,52.80469181934698,"(220577.8125, 633138.8594)"
715,36678361,310,זכריה,5.0, , ,3,1,6,2200,0, ,,200.70155334472656,69.09911285896217,"(220577.8125, 633138.8594)"
716,36678362,310,זכריה,3.0, , ,3,1,0,2200,0, ,,186.8780059814453,67.18838928838443,"(220577.8125, 633138.8594)"
717,36678363,304,מלאכי,27.0, , ,3,1,5,2200,310,זכריה,,156.68496704101562,57.90102573447752,"(220633.625, 633118.3281)"
718,36678364,303,צפניה,29.0, , ,3,1,5,2200,0, ,,179.9428253173828,58.12874290035805,"(220629.1857, 633181.7598)"
719,36678365,303,צפניה,27.0, , ,2,1,4,2200,0, ,,134.1740264892578,50.147342219236,"(220645.6462, 633174.5601)"
720,36678366,303,צפניה,25.0, , ,4,1,7,2200,0, ,,238.23069763183597,74.54627566840531,"(220660.2072, 633170.1184)"
721,36678367,126,עזרא,21.0, , ,4,1,5,2200,0, ,,145.8458251953125,55.87454052596198,"(220708.0938, 633168.6875)"
722,36678368,304,מלאכי,40.0, , ,3,2,3,2200,126,עזרא,,160.7493896484375,54.413083183858646,"(220708.0938, 633168.6875)"
723,36678369,303,צפניה,21.0, , ,3,1,5,2200,0, ,,176.4736785888672,71.97422563888784,"(220698.146, 633147.013599999)"
724,36678370,303,צפניה,19.0, ,כרם אברהם,3,1,6,2200,0, ,,185.0961151123047,63.17093673663169,"(220710.8234, 633138.988299999)"
725,36678371,303,צפניה,17.0, , ,1,1,0,2200,0, ,,152.66981506347656,52.302504648991686,"(220723.4368, 633131.058900001)"
726,36678372,303,צפניה,15.0, , ,3,1,4,2200,0, ,,215.2712554931641,77.8834567522716,"(220736.1225, 633127.0558)"
727,36678373,303,צפניה,16.0, , ,3,1,7,2200,306,יונה,,233.3726348876953,86.6590332765498,"(220736.1225, 633127.0558)"
728,36678374,303,צפניה,14.0, , ,3,1,4,2200,0, ,,170.23619079589844,62.32206763064007,"(220736.1225, 633127.0558)"
729,36678375,306,יונה,24.0, , ,3,1,0,2200,302,הושע,,194.76153564453125,61.02642773074239,"(220736.1225, 633127.0558)"
730,36678376,302,הושע,28.0, , ,2,2,4,2200,0, ,,240.1192779541016,92.95397800245875,"(220736.1225, 633127.0558)"
731,36678377,306,יונה,31.0, , ,3,1,6,2200,0, ,,296.5509033203125,85.08494389195663,"(220736.1225, 633127.0558)"
732,36678378,306,יונה,33.0, , ,3,2,6,2200,0, ,,256.85821533203125,80.61394985861537,"(220736.1225, 633127.0558)"
733,36678379,303,צפניה,20.0, , ,3,2,7,2200,0, ,,197.96665954589844,69.7443355717114,"(220736.1225, 633127.0558)"
734,36678380,304,מלאכי,34.0, , ,3,1,6,2200,0, ,,215.85232543945312,69.47022824610808,"(220736.1225, 633127.0558)"
735,36678381,304,מלאכי,32.0, , ,3,2,9,2200,0, ,,245.0569000244141,90.9604573229174,"(220736.1225, 633127.0558)"
736,36678382,304,מלאכי,28.0, , ,3,1,2,2200,0, ,,138.88478088378906,52.95626539730365,"(220736.1225, 633127.0558)"
737,36678383,304,מלאכי,26.0, , ,5,2,6,2200,0, ,,221.0577087402344,74.3504491222315,"(220736.1225, 633127.0558)"
738,36678384,304,מלאכי,22.0, , ,3,1,4,2200,0, ,,172.27000427246094,58.79055734253825,"(220736.1225, 633127.0558)"
739,36678385,304,מלאכי,20.0, , ,2,1,1,2200,0, ,,154.64544677734375,62.00430034831496,"(220736.1225, 633127.0558)"
740,36678386,306,יונה,29.0, , ,3,2,11,2200,0, ,,259.6045837402344,93.60414800122432,"(220736.1225, 633127.0558)"
741,36678387,306,יונה,25.0, , ,3,1,5,2200,0, ,,197.13314819335935,64.55374513288623,"(220736.1225, 633127.0558)"
742,36678388,306,יונה,21.0, , ,4,1,5,2200,0, ,,202.0065460205078,77.92082697511097,"(220736.1225, 633127.0558)"
743,36678389,306,יונה,18.0, , ,3,5,13,2200,0, ,,1445.153350830078,297.99913380160643,"(220736.1225, 633127.0558)"
744,36678390,188,הרקח,1.0, , ,2,1,3,2200,180,שלמה זלמן בהר''ן,,90.2213134765625,45.46183003740688,"(220736.1225, 633127.0558)"
745,36678391,173,הרב שמואל סלנט,9.0, , ,2,1,2,2200,0, ,,139.9923095703125,59.04963503534848,"(220736.1225, 633127.0558)"
746,36678392,173,הרב שמואל סלנט,7.0, , ,2,1,2,2200,0, ,,161.84762573242188,61.15731172968195,"(220736.1225, 633127.0558)"
747,36678393,173,הרב שמואל סלנט,5.0, , ,3,1,7,2200,0, ,,154.3382568359375,62.90702849559851,"(220736.1225, 633127.0558)"
748,36678394,173,הרב שמואל סלנט,3.0, , ,3,1,6,2200,0, ,,168.7043914794922,64.38253340137989,"(220736.1225, 633127.0558)"
749,36678395,180,שלמה זלמן בהר''ן,2.0, , ,4,1,6,2200,173,הרב שמואל סלנט,,233.7357635498047,73.5004316370596,"(220736.1225, 633127.0558)"
750,36678396,180,שלמה זלמן בהר''ן,6.0, , ,4,6,15,2200,0, ,,739.3212432861328,216.0969430557681,"(220736.1225, 633127.0558)"
751,36678397,180,שלמה זלמן בהר''ן,1.0, , ,3,2,4,2200,0, ,,454.6816101074219,113.89332710882812,"(220736.1225, 633127.0558)"
752,36678398,180,שלמה זלמן בהר''ן,7.0, , ,3,4,14,2200,0, ,,434.5480194091797,130.13518396520857,"(220736.1225, 633127.0558)"
753,36678399,349,ישעיהו,24.0, , ,4,1,1,2200,0, ,,190.4031982421875,67.20145638928562,"(220736.1225, 633127.0558)"
754,36678400,349,ישעיהו,22.0, , ,2,1,0,2200,0, ,,221.1372528076172,71.6432143751544,"(220736.1225, 633127.0558)"
755,36678401,350,נתן שטראוס,25.0, , ,2,1,2,2200,0, ,,277.1767883300781,82.30922159966723,"(220736.1225, 633127.0558)"
756,36678402,349,ישעיהו,20.0, , ,3,1,8,2200,0, ,,254.6884613037109,87.38368713999509,"(220736.1225, 633127.0558)"
757,36678403,350,נתן שטראוס,23.0, , ,5,1,8,2200,0, ,,181.7400360107422,68.1185330317373,"(220736.1225, 633127.0558)"
758,36678404,350,נתן שטראוס,21.0, , ,4,1,5,2200,0, ,,256.8634796142578,70.25563021056423,"(220736.1225, 633127.0558)"
759,36678405,359,ישעיהו פרס,7.0, , ,3,1,6,2200,0, ,,254.32550048828125,73.04328378469457,"(220736.1225, 633127.0558)"
760,36678406,359,ישעיהו פרס,9.0, , ,2,1,4,2200,351,סימה בליליוס,,174.73387145996094,53.75832043376899,"(220736.1225, 633127.0558)"
761,36678407,359,ישעיהו פרס,4.0, , ,4,1,0,2200,0, ,,303.770263671875,73.57949643984952,"(220736.1225, 633127.0558)"
762,36678408,351,סימה בליליוס,3.0, , ,2,1,0,2200,359,ישעיהו פרס,,273.0556182861328,88.00139319027795,"(220736.1225, 633127.0558)"
763,36678409,351,סימה בליליוס,6.0, , ,5,3,1,2200,0, ,,436.5720520019531,132.90487988978884,"(220736.1225, 633127.0558)"
764,36678410,351,סימה בליליוס,12.0, , ,1,1,1,2200,0, ,,124.66911315917967,55.17138194071007,"(220736.1225, 633127.0558)"
765,36678411,351,סימה בליליוס,4.0, , ,3,1,0,2200,0, ,,224.3897705078125,69.17270172207363,"(220736.1225, 633127.0558)"
766,36678412,351,סימה בליליוס,2.0, , ,3,5,16,2200,0, ,,1413.9893188476562,290.72075411642027,"(220736.1225, 633127.0558)"
767,36678413,350,נתן שטראוס,13.0, , ,4,3,23,2200,0, ,,849.2627868652344,202.2700725153873,"(220736.1225, 633127.0558)"
768,36678414,423,יצחק פראג,4.0, , ,2,2,7,2200,0, ,,500.6139068603516,119.6543453317075,"(220736.1225, 633127.0558)"
769,36678415,403,בני ברית,16.0, , ,2,1,0,2200,402,אתיופיה,,504.7747650146485,96.04630552184275,"(220736.1225, 633127.0558)"
770,36678416,187,חזנוביץ',2.0, , ,3,1,1,2200,0, ,,387.8014831542969,83.8444383357919,"(220736.1225, 633127.0558)"
771,36678417,181,חיי אדם,3.0, , ,2,2,2,2200,0, ,,326.385498046875,99.5479271620245,"(220736.1225, 633127.0558)"
772,36678418,350,נתן שטראוס,28.0, , ,3,1,5,2200,0, ,,207.77012634277344,74.65229618707002,"(220736.1225, 633127.0558)"
773,36678419,350,נתן שטראוס,26.0, , ,1,1,1,2200,0, ,,182.8433532714844,65.59059837353344,"(220736.1225, 633127.0558)"
774,36678420,350,נתן שטראוס,26.0, , ,1,1,0,2200,0, ,,125.97894287109376,59.80126169619482,"(220736.1225, 633127.0558)"
775,36678421,181,חיי אדם,24.0, , ,1,1,0,2200,0, ,,177.8360137939453,66.73256110104741,"(220736.1225, 633127.0558)"
776,36678422,181,חיי אדם,3.0, , ,1,6,6,2200,0, ,,567.0405883789062,169.05848669552591,"(220736.1225, 633127.0558)"
777,36678423,181,חיי אדם,5.0, , ,1,5,5,2200,0, ,,489.6531982421875,145.7722838163673,"(220736.1225, 633127.0558)"
778,36678424,181,חיי אדם,28.0, , ,6,3,34,2200,0, ,,730.3098602294922,195.5171954520235,"(220736.1225, 633127.0558)"
779,36678425,181,חיי אדם,28.0, , ,4,5,4,2200,0, ,,850.4844207763672,214.19737625174943,"(220736.1225, 633127.0558)"
780,36678426,181,חיי אדם,16.0, , ,2,4,17,2200,0, ,,412.5643615722656,118.80685177701616,"(220736.1225, 633127.0558)"
781,36678427,181,חיי אדם,6.0, , ,3,1,2,2200,0, ,,161.83106994628906,61.04914890558975,"(220736.1225, 633127.0558)"
782,36678428,187,חזנוביץ',3.0, , ,3,4,24,2200,0, ,,819.6448211669922,208.41593554109625,"(220736.1225, 633127.0558)"
783,36678429,187,חזנוביץ',6.0, , ,2,1,0,2200,0, ,,302.52130126953125,71.0460488045659,"(220736.1225, 633127.0558)"
784,36678430,403,בני ברית,18.0, , ,2,1,0,2200,0, ,,190.0690155029297,64.8101874618382,"(220736.1225, 633127.0558)"
785,36678431,402,אתיופיה,17.0, , ,2,1,1,2200,0, ,,170.35728454589844,56.30102930403504,"(220736.1225, 633127.0558)"
786,36678432,403,בני ברית,12.0, , ,2,1,1,2200,0, ,,258.0912475585937,70.20477079255673,"(220736.1225, 633127.0558)"
787,36678433,403,בני ברית,14.0, , ,3,1,6,2200,0, ,,296.8209686279297,91.04542087184208,"(220736.1225, 633127.0558)"
788,36678434,422,אביגדורי,6.0, , ,4,1,8,2200,0, ,,193.4297637939453,67.63803992856626,"(220736.1225, 633127.0558)"
789,36678435,181,חיי אדם,36.0, , ,4,2,1,2200,0, ,,832.3810272216797,227.3018083033612,"(220736.1225, 633127.0558)"
790,36678436,1297,אברהם שטרן,33.0, , ,10,1,34,2200,0, ,,281.5913391113281,86.62257432485136,"(216999.91, 628845.210000001)"
791,36678437,1297,אברהם שטרן,31.0, , ,1,1,1,2200,0, ,,244.1653060913086,62.81707878983366,"(217023.3128, 628883.119999999)"
792,36678438,1297,אברהם שטרן,31.0, , ,9,1,34,2200,0, ,,460.5751800537109,115.86915766525613,"(217023.3128, 628883.119999999)"
793,36678439,1352,האייל,79.0, , ,5,12,113,2200,0, ,,6330.198043823242,1231.367463915205,"(217111.37, 628409.658)"
794,36678440,1352,האייל,8.0, , ,2,1,1,2200,0, ,,193.19518280029297,62.37099325211352,"(217728.37, 629011.16)"
795,36678441,1352,האייל,5.0, , ,2,5,5,2200,0, ,,496.6813278198242,153.18908945099466,"(217725.97, 628943.42)"
796,36678442,1354,הכפיר,37.0, , ,2,6,25,2200,0, ,,577.2230834960938,138.275050739013,"(217616.15, 628822.42)"
797,36678443,1354,הכפיר,53.0, , ,2,2,2,2200,0, ,,182.63135528564453,75.08230826446638,"(217616.15, 628822.42)"
798,36678444,1354,הכפיר,59.0, , ,2,2,2,2200,0, ,,200.41133880615237,90.16101084720002,"(217616.15, 628822.42)"
799,36678445,1354,הכפיר,61.0, , ,2,2,2,2200,0, ,,215.4034194946289,96.08248289226492,"(217588.37, 628781.039999999)"
800,36678446,1354,הכפיר,67.0, , ,3,4,4,2200,0, ,,212.66454315185547,86.1313326325228,"(217588.37, 628781.039999999)"
801,36678447,1354,הכפיר,36.0, , ,3,3,3,2200,0, ,,312.7688217163086,118.41486664115548,"(217623.59, 628932.68)"
802,36678448,1354,הכפיר,26.0, , ,2,1,1,2200,0, ,,112.53749084472656,51.46369900365763,"(217623.59, 628932.68)"
803,36678449,1354,הכפיר,30.0, , ,3,2,2,2200,0, ,,286.9446716308594,86.13675419673554,"(217623.59, 628932.68)"
804,36678450,1354,הכפיר,40.0, , ,2,2,2,2200,0, ,,351.5601806640625,93.38562851349252,"(217588.52, 628891.300000001)"
805,36678451,1307,גולומב,122.0, , ,2,2,2,2200,0, ,,206.8735580444336,66.80398143348623,"(217588.52, 628891.300000001)"
806,36678452,1354,הכפיר,49.0, , ,2,1,1,2200,0, ,,110.2417221069336,53.57615435793185,"(217616.15, 628822.42)"
807,36678453,1354,הכפיר,20.0, , ,3,4,4,2200,0, ,,545.6833648681641,208.13844890341423,"(217623.59, 628932.68)"
808,36678454,1352,האייל,17.0, , ,2,4,4,2200,0, ,,735.7151489257812,260.1558721175112,"(217623.59, 628932.68)"
809,36678455,1908,יובב,9.0, , ,1,1,1,2200,0, ,,186.0580291748047,60.58615241167575,"(217649.86, 629047.774499999)"
810,36678456,1354,הכפיר,17.0, , ,2,7,11,2200,0, ,,649.5479507446289,215.3911833084668,"(217510.77, 628536.069)"
811,36678457,1354,הכפיר,25.0, , ,2,5,7,2200,0, ,,577.4562606811523,219.45965063237503,"(217672.58, 628880.42)"
812,36678458,1352,האייל,9.0, , ,2,2,2,2200,0, ,,304.57347106933594,147.22786079831653,"(217678.24, 628937.67)"
813,36678459,1354,הכפיר,6.0, , ,2,4,4,2200,0, ,,475.9107208251953,157.2198814219481,"(217725.97, 628943.42)"
814,36678460,1908,יובב,21.0, , ,1,1,1,2200,0, ,,134.1546401977539,53.01978092931744,"(217725.42, 629038.569)"
815,36678461,1908,יובב,19.0, , ,2,2,2,2200,0, ,,310.24239349365234,111.40662852923418,"(217682.11, 629035.699999999)"
816,36678462,1307,גולומב,124.0, , ,1,1,1,2200,1908,יובב,,622.7091674804688,130.37678531066766,"(217682.11, 629035.699999999)"
817,36678463,1908,יובב,3.0, , ,2,1,1,2200,0, ,,118.26512908935548,45.55659936252827,"(217585.17, 629023.26)"
818,36678464,3044,ערד,9.0, , ,2,2,2,2200,0, ,,477.54781341552734,143.14923431861115,"(217585.17, 629023.26)"
819,36678465,3044,ערד,10.0, , ,2,1,1,2200,0, ,,230.75477600097656,84.88997519324307,"(217540.9, 629051.65)"
820,36678466,1354,הכפיר,182.0, , ,2,3,3,2200,0, ,,404.7938461303711,110.99435643226388,"(217588.52, 628891.300000001)"
821,36678467,1354,הכפיר,168.0, , ,2,6,6,2200,0, ,,931.0892715454102,243.9820735234192,"(217561.16, 628851.560000001)"
822,36678468,1354,הכפיר,48.0, , ,2,8,8,2200,0, ,,1239.3140182495115,262.00615824024413,"(217561.16, 628851.560000001)"
823,36678469,3044,ערד,2.0, , ,2,4,4,2200,0, ,,586.5485076904297,148.10377063602067,"(217579.45, 629103.1)"
824,36678470,3044,ערד,5.0, , ,2,2,2,2200,0, ,,182.12810516357425,71.07231424325354,"(217600.22, 629072.4)"
825,36678471,1908,יובב,5.0, , ,2,2,2,2200,0, ,,331.36141204833984,101.03695894783893,"(217608.74, 629050.438999999)"
826,36678472,3041,רקם,1.0, , ,2,1,1,2200,0, ,,187.98725128173828,67.80870974990238,"(217794.01, 629003.069)"
827,36678473,3041,רקם,13.0, , ,2,1,1,2200,0, ,,276.8803939819336,77.66096913969893,"(217901.09, 629005.938999999)"
828,36678474,3041,רקם,11.0, , ,2,1,1,2200,0, ,,133.8177032470703,62.42737208484762,"(217901.09, 629005.938999999)"
829,36678475,3041,רקם,19.0, , ,2,1,1,2200,0, ,,231.0838394165039,76.92110371800806,"(217882.42, 628962.09)"
830,36678476,1908,יובב,1.0, , ,2,2,2,2200,0, ,,513.0161056518555,136.17170777552937,"(217571.59, 629004.24)"
831,36678477,1908,יובב,7.0, , ,2,2,2,2200,0, ,,127.48870086669922,53.98169496456427,"(217626.51, 629050.1)"
832,36678478,1908,יובב,29.0, , ,2,2,2,2200,0, ,,515.882209777832,124.24502130965084,"(217806.18, 629024.51)"
833,36678479,3041,רקם,15.0, , ,2,1,1,2200,0, ,,150.53401947021484,71.37846655979824,"(217906.5, 628983.92)"
834,36678480,1367,אברהם אלמליח,0.0, , ,1,1,0,2200,0, ,,103.8227996826172,40.89289816364893,"(217906.5, 628983.92)"
835,36678481,1367,אברהם אלמליח,143.0, , ,4,3,24,2200,0, ,,485.0298156738281,99.61530908827127,"(218298.6973, 628934.361300001)"
836,36678482,1361,בר יוחאי,149.0, , ,2,9,9,2200,0, ,,683.5859375,193.07904378462436,"(218256.27, 628970.8621)"
837,36678483,1349,חוזה סן מרטין,801.0, , ,4,3,3,2200,0, ,,442.9180755615234,154.8568364937892,"(218256.27, 628970.8621)"
838,36678484,1349,חוזה סן מרטין,801.0, , ,4,1,1,2200,0, ,,259.3728256225586,95.61914306335652,"(218256.27, 628970.8621)"
839,36678485,1361,בר יוחאי,151.0, , ,3,4,4,2200,0, ,,298.3438949584961,118.52043813944852,"(218256.27, 628970.8621)"
840,36678486,1367,אברהם אלמליח,40.0,ע, ,2,4,21,2200,0, ,,456.5290145874024,112.52741110084924,"(218251.04, 629025.447100001)"
841,36678487,1349,חוזה סן מרטין,802.0, , ,3,1,0,2200,0, ,,183.90060424804688,67.6901578944668,"(218251.04, 629025.447100001)"
842,36678488,1367,אברהם אלמליח,0.0, , ,1,1,0,2200,0, ,,381.4772567749024,97.516447547474,"(218251.04, 629025.447100001)"
843,36678489,4202,,0.0, , ,2,1,2,2200,0, ,,149.48583221435547,57.0204333466379,"(218251.04, 629025.447100001)"
844,36678490,4202,,0.0, , ,1,1,3,2200,0, ,,109.74835205078124,48.683136299771085,"(218251.04, 629025.447100001)"
845,36678491,4202,,0.0, , ,1,3,8,2200,0, ,,436.02540588378906,103.18975712625698,"(218251.04, 629025.447100001)"
846,36678492,4202,,0.0, , ,1,1,1,2200,0, ,,132.9658966064453,51.9898212970056,"(218251.04, 629025.447100001)"
847,36678493,4202,,0.0, , ,2,1,2,2200,0, ,,117.10877227783205,47.97096453500004,"(218251.04, 629025.447100001)"
848,36678494,4202,,0.0, , ,2,4,9,2200,0, ,,500.2874984741211,157.99180387624125,"(218251.04, 629025.447100001)"
849,36678495,4202,,0.0, , ,2,1,3,2200,0, ,,212.5087203979492,58.38664702601406,"(218251.04, 629025.447100001)"
850,36678496,4202,,0.0, , ,1,1,1,2200,0, ,,116.75678253173828,49.36014263726891,"(218251.04, 629025.447100001)"
851,36678497,4202,,0.0, , ,1,1,2,2200,0, ,,140.6772232055664,55.68269550149866,"(218251.04, 629025.447100001)"
852,36678498,4202,,0.0, , ,2,3,5,2200,0, ,,372.124397277832,115.59545931249392,"(218251.04, 629025.447100001)"
853,36678499,4202,,0.0, , ,3,1,1,2200,0, ,,231.75181579589844,74.70621307448917,"(218251.04, 629025.447100001)"
854,36678500,4202,,0.0, , ,3,1,1,2200,0, ,,213.70232391357425,71.87377907491026,"(218251.04, 629025.447100001)"
855,36678501,4202,,0.0, , ,2,1,1,2200,0, ,,164.9156951904297,54.172234331609815,"(218251.04, 629025.447100001)"
856,36678502,0, ,0.0, , ,1,1,0,2200,0, ,,284.85350036621094,76.45672511358033,"(218251.04, 629025.447100001)"
857,36678503,0, ,0.0, , ,1,1,0,2200,0, ,,274.18231201171875,78.14915429611847,"(218251.04, 629025.447100001)"
858,36678504,0, ,0.0, , ,1,1,0,2200,0, ,,252.78876495361328,78.9981833350455,"(218251.04, 629025.447100001)"
859,36678505,0, ,0.0, , ,1,1,0,2200,0, ,,370.2908172607422,87.23483805837367,"(218251.04, 629025.447100001)"
860,36678506,0, ,0.0, , ,1,2,0,2200,0, ,,844.5843353271484,146.14663180884278,"(218251.04, 629025.447100001)"
861,36678507,0, ,0.0, , ,1,1,0,2200,0, ,,356.10186767578125,89.72637577639968,"(218251.04, 629025.447100001)"
862,36678508,4202,,0.0, , ,1,1,0,2200,0, ,,205.21763610839844,63.3057684499276,"(218251.04, 629025.447100001)"
863,36678509,4202,,0.0, , ,1,1,0,2200,0, ,,182.8102264404297,54.75357700531962,"(218251.04, 629025.447100001)"
864,36678510,4202,,0.0, , ,2,1,2,2200,0, ,,301.89881896972656,87.1147315337485,"(218251.04, 629025.447100001)"
865,36678511,4202,,0.0, , ,1,1,2,2200,0, ,,87.52264404296875,40.43601020505788,"(218251.04, 629025.447100001)"
866,36678512,4202,,0.0, , ,1,1,2,2200,0, ,,74.8686294555664,37.09879031081447,"(218251.04, 629025.447100001)"
867,36678513,4202,,0.0, , ,1,1,1,2200,0, ,,53.904747009277344,29.371516497525786,"(218251.04, 629025.447100001)"
868,36678514,4202,,0.0, , ,1,1,1,2200,0, ,,70.40064239501953,36.4635713668738,"(218251.04, 629025.447100001)"
869,36678515,4202,,0.0, , ,2,1,1,2200,0, ,,91.180419921875,39.5612862662136,"(218251.04, 629025.447100001)"
870,36678516,4202,,0.0, , ,1,1,0,2200,0, ,,170.74685668945312,55.530414841797615,"(218251.04, 629025.447100001)"
871,36678517,4202,,0.0, , ,3,1,1,2200,0, ,,123.91360473632812,47.76086562192018,"(218251.04, 629025.447100001)"
872,36678518,4202,,0.0, , ,2,1,2,2200,0, ,,262.2129898071289,83.82259487676285,"(218251.04, 629025.447100001)"
873,36678519,4202,,0.0, , ,3,1,2,2200,0, ,,319.9712905883789,84.16091855970717,"(218251.04, 629025.447100001)"
874,36678520,0, ,0.0, , ,1,1,0,2200,0, ,,276.4903717041016,69.20831987092026,"(218251.04, 629025.447100001)"
875,36678521,4202,,0.0, , ,4,1,1,2200,0, ,,261.53467559814453,70.88595341884637,"(218251.04, 629025.447100001)"
876,36678522,0, ,0.0, , ,1,1,0,2200,0, ,,247.19452667236328,70.779969512678,"(218251.04, 629025.447100001)"
877,36678523,0, ,0.0, , ,1,1,0,2200,0, ,,283.3252410888672,82.66753035660082,"(218251.04, 629025.447100001)"
878,36678524,4202,,0.0, , ,3,1,1,2200,0, ,,102.75593566894533,40.631901633362446,"(218251.04, 629025.447100001)"
879,36678525,0, ,0.0, , ,2,1,2,2200,0, ,,159.22371673583984,60.76415022894248,"(218251.04, 629025.447100001)"
880,36678526,0, ,0.0, , ,3,1,1,2200,0, ,,279.2416229248047,93.3167124998432,"(218251.04, 629025.447100001)"
881,36678527,1435,דב יוסף,0.0, , ,2,1,2,2200,0, ,,295.2988586425781,85.57984347592512,"(218251.04, 629025.447100001)"
882,36678528,1435,דב יוסף,0.0, , ,2,1,1,2200,0, ,,308.87945556640625,84.40682225026525,"(218251.04, 629025.447100001)"
883,36678529,1435,דב יוסף,0.0, , ,2,1,1,2200,0, ,,307.1256103515625,87.85316553888627,"(218251.04, 629025.447100001)"
884,36678530,1354,הכפיר,132.0, , ,3,7,7,2200,0, ,,656.2278289794922,247.65409162618317,"(217459.07, 628607.779999999)"
885,36678531,1354,הכפיר,104.0, , ,2,2,2,2200,0, ,,244.5739898681641,105.1953593456317,"(217466.28, 628682.789999999)"
886,36678532,1354,הכפיר,134.0, , ,2,2,2,2200,0, ,,293.42848205566406,93.74336258319344,"(217466.28, 628682.789999999)"
887,36678533,1354,הכפיר,138.0, , ,2,2,2,2200,0, ,,275.84608459472656,87.61905285091004,"(217466.28, 628682.789999999)"
888,36678534,1354,הכפיר,142.0, , ,3,2,2,2200,0, ,,222.08959197998047,70.15284129639561,"(217486.11, 628731.319)"
889,36678535,1351,הדישון,12.0, , ,6,2,12,2200,0, ,,796.2484130859375,164.69899183839456,"(217262.95, 628745.380000001)"
890,36678536,1352,האייל,66.0, , ,3,5,19,2200,0, ,,1185.8263320922852,247.8746856086105,"(217274.07, 628540.41)"
891,36678537,1352,האייל,65.0, , ,5,1,10,2200,1456,היען,,683.2223892211914,128.88145891644018,"(217311.76, 628510.380000001)"
892,36678538,1352,האייל,61.0, , ,6,2,12,2200,1456,היען,,833.5730438232422,194.80245413004565,"(217316.04, 628536.0393)"
893,36678539,1354,הכפיר,116.0, , ,3,2,2,2200,0, ,,231.8497695922852,106.60177389861798,"(217459.07, 628607.779999999)"
894,36678540,1354,הכפיר,112.0, , ,3,4,4,2200,0, ,,333.1073226928711,128.61628842839747,"(217459.07, 628607.779999999)"
895,36678541,1354,הכפיר,81.0, , ,2,3,3,2200,0, ,,375.55899810791016,146.4096852684635,"(217538.87, 628656.98)"
896,36678542,1354,הכפיר,73.0, , ,3,3,3,2200,0, ,,319.3932876586914,123.8957354364934,"(217588.37, 628781.039999999)"
897,36678543,1354,הכפיר,76.0, , ,3,3,3,2200,0, ,,322.8131866455078,101.9807954748659,"(217486.11, 628731.319)"
898,36678544,1354,הכפיר,148.0, , ,3,2,2,2200,0, ,,108.73284149169922,43.348196361380566,"(217486.11, 628731.319)"
899,36678545,1354,הכפיר,93.0, , ,2,7,7,2200,0, ,,605.9429473876953,165.48650074422008,"(217538.87, 628656.98)"
